structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,rejection_reason,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,85,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1524.04893888,0.000373387394109,196.707894577,4.81928409796e-05,0.0022352038969,0.00142726802397,681838.887716,435381.686336,-6.92741989333e-05,26.3114241719,-0.017219452307,0.241509842369,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,8,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1526.96484201,0.000594992493014,196.332259756,7.65022333699e-05,0.00362892619576,0.00164040007932,420775.942976,190205.270926,-5.19331669562e-05,2.37413990041,-0.00150374290084,0.0248090257139,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,89,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1526.96484201,0.000594992493014,196.332259756,7.65022333699e-05,0.00362892619576,0.00164040007932,420775.942976,190205.270926,-5.19331669562e-05,2.37413990041,-0.00150374290084,0.0248090257139,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,11,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1530.10125907,0.000287241212181,195.929815902,3.67813028638e-05,0.00308731348803,0.000728148955369,495609.294294,116890.426356,-0.000148039453646,3.53997016581,-0.00226587791409,0.11761887172,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,92,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1530.10125907,0.000287241212181,195.929815902,3.67813028638e-05,0.00308731348803,0.000728148955369,495609.294294,116890.426356,-0.000148039453646,3.53997016581,-0.00226587791409,0.11761887172,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,12,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1531.22890134,6.69427738482e-05,195.785527388,8.55941673466e-06,0.00129967816902,0.000474008129498,1178160.05365,429689.023474,-0.000103406077246,15.3755334719,-0.0100016154182,0.10906899605,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,93,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1531.22890134,6.69427738482e-05,195.785527388,8.55941673466e-06,0.00129967816902,0.000474008129498,1178160.05365,429689.023474,-0.000103406077246,15.3755334719,-0.0100016154182,0.10906899605,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,13,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1531.93418535,0.00029661395285,195.695390094,3.78906507639e-05,0.00365608453325,0.000863712825519,419009.509057,98986.7394191,-0.000149610561163,-10.0791858748,0.00662329813765,0.251519540411,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,94,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1531.93418535,0.00029661395285,195.695390094,3.78906507639e-05,0.00365608453325,0.000863712825519,419009.509057,98986.7394191,-0.000149610561163,-10.0791858748,0.00662329813765,0.251519540411,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,14,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1533.41486906,0.000688789089027,195.506424288,8.78188248995e-05,0.00406105185923,0.00191414711793,377590.565748,177974.553943,-3.73482847387e-05,-10.1274767483,0.00665625698808,0.0838111143107,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,95,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1533.41486906,0.000688789089027,195.506424288,8.78188248995e-05,0.00406105185923,0.00191414711793,377590.565748,177974.553943,-3.73482847387e-05,-10.1274767483,0.00665625698808,0.0838111143107,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,15,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1534.10633739,0.00480811088868,195.418303604,0.000612469194934,0.088989596987,0.0153463485092,17239.1649061,2972.91190947,-0.000701690091401,11.1730471303,-0.00723611597424,0.16583188639,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,96,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1534.10633739,0.00480811088868,195.418303604,0.000612469194934,0.088989596987,0.0153463485092,17239.1649061,2972.91190947,-0.000701690091401,11.1730471303,-0.00723611597424,0.16583188639,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,16,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1535.61638131,0.000357921231051,195.226139581,4.55032787241e-05,0.00686717363745,0.00151054200114,223616.943794,49188.0362432,-0.000233536197874,-6.81344751236,0.00447930491434,0.320472532193,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,97,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1535.61638131,0.000357921231051,195.226139581,4.55032787241e-05,0.00686717363745,0.00151054200114,223616.943794,49188.0362432,-0.000233536197874,-6.81344751236,0.00447930491434,0.320472532193,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,19,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1539.33893646,0.000538974231838,194.754027784,6.81899223338e-05,0.0061833456739,0.00174176915537,248949.19638,70125.7950594,-0.000255477481066,-9.57512305586,0.00626573058469,0.18638550282,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,100,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1539.33893646,0.000538974231838,194.754027784,6.81899223338e-05,0.0061833456739,0.00174176915537,248949.19638,70125.7950594,-0.000255477481066,-9.57512305586,0.00626573058469,0.18638550282,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,20,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1539.93869789,0.000296794684029,194.678176742,3.75206156147e-05,0.00131359187349,0.00151790483425,1172311.37689,1354649.90469,-4.46328083008e-05,1.27144291182,-0.000779338667874,0.0312944304453,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,101,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1539.93869789,0.000296794684029,194.678176742,3.75206156147e-05,0.00131359187349,0.00151790483425,1172311.37689,1354649.90469,-4.46328083008e-05,1.27144291182,-0.000779338667874,0.0312944304453,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,22,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1542.39272334,0.000776758998918,194.368433839,9.78852064108e-05,0.00326652245398,0.00227686578055,472181.883048,329125.174205,-2.57146196715e-05,-15.3237849984,0.00997554828582,0.143102213767,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,103,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1542.39272334,0.000776758998918,194.368433839,9.78852064108e-05,0.00326652245398,0.00227686578055,472181.883048,329125.174205,-2.57146196715e-05,-15.3237849984,0.00997554828582,0.143102213767,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,23,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1543.0572498,0.000402516628719,194.284727958,5.0680448648e-05,0.00513623342856,0.000695111832921,300425.841477,40658.1126483,-0.000292367080844,-4.86387877685,0.0031958958473,0.100166203247,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,104,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1543.0572498,0.000402516628719,194.284727958,5.0680448648e-05,0.00513623342856,0.000695111832921,300425.841477,40658.1126483,-0.000292367080844,-4.86387877685,0.0031958958473,0.100166203247,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,24,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1543.90097243,0.00183143271299,194.178553776,0.000230341817187,0.00962082288535,0.00534804570802,160474.939704,89205.1878263,-5.27771118187e-05,-27.3854354142,0.0176958856852,0.251891287138,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,105,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1543.90097243,0.00183143271299,194.178553776,0.000230341817187,0.00962082288535,0.00534804570802,160474.939704,89205.1878263,-5.27771118187e-05,-27.3854354142,0.0176958856852,0.251891287138,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,26,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1546.24818031,0.000565567527603,193.883790337,7.09164138974e-05,0.00370136848066,0.00167025931465,417750.404584,188511.764797,-3.89885295569e-05,8.03612608865,-0.00524030850931,0.0443436157284,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,107,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1546.24818031,0.000565567527603,193.883790337,7.09164138974e-05,0.00370136848066,0.00167025931465,417750.404584,188511.764797,-3.89885295569e-05,8.03612608865,-0.00524030850931,0.0443436157284,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,27,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1546.79414092,0.000614171365144,193.815356594,7.69564863194e-05,0.00547113328598,0.00188699537692,282719.147949,97509.9119798,-0.000216837240461,9.78870810761,-0.00628537334335,0.142035148697,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,108,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1546.79414092,0.000614171365144,193.815356594,7.69564863194e-05,0.00547113328598,0.00188699537692,282719.147949,97509.9119798,-0.000216837240461,9.78870810761,-0.00628537334335,0.142035148697,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,28,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1547.99638176,0.000803177088988,193.664831218,0.000100482893377,0.00441687759413,0.00260313030836,350473.009217,206554.719508,-9.49583540964e-05,5.05177866024,-0.0032312516335,0.0386978114445,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,109,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1547.99638176,0.000803177088988,193.664831218,0.000100482893377,0.00441687759413,0.00260313030836,350473.009217,206554.719508,-9.49583540964e-05,5.05177866024,-0.0032312516335,0.0386978114445,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,29,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1548.67095455,0.000791124043616,193.580474354,9.88887711658e-05,0.00821944036962,0.00315249515204,188415.620153,72265.1789405,-0.000217523243823,-10.3720725555,0.00673208113077,0.151850086921,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,110,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1548.67095455,0.000791124043616,193.580474354,9.88887711658e-05,0.00821944036962,0.00315249515204,188415.620153,72265.1789405,-0.000217523243823,-10.3720725555,0.00673208113077,0.151850086921,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,30,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1549.82529907,0.000246203015673,193.43629129,3.07290107374e-05,0.00600729411018,0.00075906040982,257990.581225,32598.7762082,-0.000434805323709,-23.0611727117,0.0149203114365,0.148199604187,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,111,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1549.82529907,0.000246203015673,193.43629129,3.07290107374e-05,0.00600729411018,0.00075906040982,257990.581225,32598.7762082,-0.000434805323709,-23.0611727117,0.0149203114365,0.148199604187,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,33,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1552.43602385,0.000530644300235,193.110990336,6.60080317386e-05,0.00436135270706,0.00110095541635,355952.872452,89854.74673,-0.000165611028554,-9.47706058881,0.00614097435278,0.119918367316,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,114,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1552.43602385,0.000530644300235,193.110990336,6.60080317386e-05,0.00436135270706,0.00110095541635,355952.872452,89854.74673,-0.000165611028554,-9.47706058881,0.00614097435278,0.119918367316,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,34,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1552.96549036,0.00407233452598,193.045151268,0.00050622144501,0.0864856441776,0.0128502768647,17956.3383626,2668.00255309,-0.000859110031485,-6.26599554589,0.00407423995866,0.185985092118,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,115,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1552.96549036,0.00407233452598,193.045151268,0.00050622144501,0.0864856441776,0.0128502768647,17956.3383626,2668.00255309,-0.000859110031485,-6.26599554589,0.00407423995866,0.185985092118,low_R2,,,,
